Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
" Save The Sun Newspaper After Their £201m Loss ","Southend-on-Sea, East of England, United Kingdom",https://uk.gofundme.com/f/save-the-sun-newspaper-after-201m-loss,50000,18800,2021-06-12,2020-04-11,,,1000,"2021-06-12 10/2021-06-11 10/2020-12-19 27/2020-12-03 10/2020-11-08 5/2020-10-29 10/2020-09-07 20/2020-09-07 5/2020-09-07 10/2020-09-06 10/2020-09-06 10/2020-09-06 10/2020-09-06 10/2020-09-06 10/2020-09-06 10/2020-09-06 50/2020-09-06 5/2020-09-06 5/2020-09-06 10/2020-09-06 10/2020-09-06 20/2020-09-06 10/2020-09-06 5/2020-09-06 5/2020-09-06 20/2020-09-06 5/2020-09-06 10/2020-09-06 20/2020-09-06 5/2020-09-06 10/2020-09-06 40/2020-09-06 12/2020-09-06 5/2020-09-06 25/2020-09-05 20/2020-09-05 5/2020-09-05 10/2020-09-05 10/2020-09-05 5/2020-09-05 10/2020-09-05 5/2020-09-05 5/2020-09-05 20/2020-09-05 20/2020-09-05 20/2020-09-05 20/2020-09-05 10/2020-09-05 5/2020-09-05 10/2020-09-05 5/2020-09-05 10/2020-09-05 10/2020-09-05 20/2020-09-05 5/2020-09-05 20/2020-08-24 10/2020-08-21 10/2020-08-20 15/2020-08-20 10/2020-08-18 5/2020-08-17 5/2020-08-17 5/2020-08-17 5/2020-08-17 5/2020-08-17 5/2020-08-17 5/2020-08-17 10/2020-08-17 10/2020-08-17 5/2020-08-17 5/2020-08-17 10/2020-08-17 5/2020-08-17 5/2020-08-16 5/2020-08-16 5/2020-08-16 10/2020-08-12 10/2020-07-18 10/2020-05-25 30/2020-05-21 10/2020-05-04 10/2020-04-30 10/2020-04-30 10/2020-04-21 10/2020-04-20 50/2020-04-19 10/2020-04-18 10/2020-04-18 20/2020-04-17 5/2020-04-16 10/2020-04-16 20/2020-04-16 10/2020-04-16 5/2020-04-16 25/2020-04-16 10/2020-04-16 10/2020-04-16 10/2020-04-16 10/2020-04-16 10/2020-04-16 5/2020-04-15 5/2020-04-15 10/2020-04-15 5/2020-04-15 30/2020-04-15 10/2020-04-15 5/2020-04-15 10/2020-04-15 5/2020-04-15 5/2020-04-15 10/2020-04-15 10/2020-04-15 20/2020-04-15 10/2020-04-15 5/2020-04-15 10/2020-04-15 20/2020-04-15 10/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 10/2020-04-15 20/2020-04-14 5/2020-04-14 10/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 15/2020-04-14 5/2020-04-14 10/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 20/2020-04-14 20/2020-04-14 10/2020-04-14 20/2020-04-14 20/2020-04-14 10/2020-04-14 100/2020-04-14 20/2020-04-14 20/2020-04-14 10/2020-04-14 20/2020-04-14 10/2020-04-14 20/2020-04-14 30/2020-04-14 5/2020-04-14 10/2020-04-14 10/2020-04-14 10/2020-04-14 10/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 35/2020-04-13 10/2020-04-13 20/2020-04-13 10/2020-04-13 10/2020-04-13 30/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 10/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 20/2020-04-13 10/2020-04-13 20/2020-04-13 20/2020-04-13 20/2020-04-13 5/2020-04-13 20/2020-04-13 10/2020-04-13 10/2020-04-13 10/2020-04-13 20/2020-04-13 10/2020-04-13 10/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 20/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 10/2020-04-13 10/2020-04-13 6/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 20/2020-04-13 5/2020-04-13 20/2020-04-13 20/2020-04-13 10/2020-04-13 15/2020-04-13 10/2020-04-13 10/2020-04-13 5/2020-04-13 10/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 10/2020-04-13 20/2020-04-13 10/2020-04-13 10/2020-04-13 5/2020-04-13 50/2020-04-13 5/2020-04-13 20/2020-04-13 5/2020-04-13 5/2020-04-13 10/2020-04-13 10/2020-04-13 5/2020-04-13 20/2020-04-13 10/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 10/2020-04-13 10/2020-04-13 50/2020-04-13 5/2020-04-13 50/2020-04-13 50/2020-04-13 10/2020-04-13 10/2020-04-13 5/2020-04-13 10/2020-04-13 20/2020-04-13 5/2020-04-13 20/2020-04-13 10/2020-04-13 5/2020-04-13 5/2020-04-12 6/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 50/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 25/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 25/2020-04-12 20/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 15/2020-04-12 50/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 50/2020-04-12 5/2020-04-12 7/2020-04-12 5/2020-04-12 8/2020-04-12 20/2020-04-12 53/2020-04-12 25/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 15/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 20/2020-04-12 100/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 50/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 20/2020-04-12 100/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 50/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 15/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 25/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 25/2020-04-12 15/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 50/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 25/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 20/2020-04-12 5/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 25/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 25/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 25/2020-04-12 25/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 30/2020-04-12 5/2020-04-12 5/2020-04-12 7/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 12/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 30/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 50/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 40/2020-04-12 30/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 25/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 30/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 25/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 15/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 15/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 7/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 25/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 30/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 25/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 15/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 50/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 15/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 30/2020-04-12 15/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 20/2020-04-12 100/2020-04-12 15/2020-04-12 25/2020-04-12 10/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 8/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 25/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 50/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 250/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 100/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 100/2020-04-12 5/2020-04-12 10/2020-04-12 15/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 25/2020-04-12 50/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 100/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 25/2020-04-12 10/2020-04-12 5/2020-04-12 50/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 25/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 50/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 12/2020-04-12 5/2020-04-12 5/2020-04-12 30/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 20/2020-04-12 20/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 10/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 100/2020-04-12 10/2020-04-12 20/2020-04-12 10/2020-04-12 5","THANKS FOR VISITING MY FUNDRAISING CAMPAIGN TO SAVE THE SUN NEWSPAPER AFTER THEY REPORTED A £201M LOSS AND THE COMPANY'S VALUE WAS ADJUSTED TO ZERO!    Throughout this Coronavirus crisis  Britain's most-loved newspaper has been under threat. Declining sales and advertising revenue could consign this shining example of journalistic standards to a terrible fate  and it's time that we stood up and took a stand.    The Sun was already suffering a financial crisis before Covid-19 even took hold ...      However  things have now become desperate for this historically blemish-free institution of British publishing with their very own Dan Wootton encouraging everyone to buy a copy and keep them in business - it does cost less than a cup of coffee after all.      Instead of just merely buying a copy to keep them in business  I want to take things further.    I will take every penny that is donated to this fundraising campaign and every day I will use it to buy copies of The Sun from my local store  and then deliver them absolutely free of charge to homes in my local area in South Essex. If other people follow my lead and set up their own fundraising campaigns  we could send their circulation through the roof in a matter of days!    IMPORTANT NOTE: During the lockdown  it's taking ages to get my kids to bed every night  and usually by the time they have settled down my local Sainsbury's is closed. If this happens on any particular day  I will donate the money to local food banks instead.    ANOTHER IMPORTANT NOTE: I don't like rain  so if it is raining on any particular day I will donate any money collected to local food banks instead.    YET ANOTHER IMPORTANT NOTE: I don't like sun or wind either  so if it is sunny or windy on any particular day I will donate any money collected to local food banks instead. I'm not fond of clouds either.    ONE FURTHER IMPORTANT NOTE: We should all be staying at home as much as possible at the moment to protect the NHS and save lives  and so if I think that there may be any people out and about in the United Kingdom at the same time as me on any particular day I will remain at home and donate any money collected to local food banks instead.    ONE MORE VERY IMPORTANT NOTE: If you actually think that I am giving that sh*t rag a single penny of this instead of donating the money to local food banks  you're very much mistaken.    Any questions? I'm on Facebook at Man Behaving Dadly - https://facebook.com/manbehavingdadly    ONE ABSOLUTELY VITAL NOTE THAT HAS BEEN DRAFTED IN CONJUNCTION WITH MY ADVISORS    All money raised will be distributed to local food banks  and not given to The Sun  Rupert Murdoch  Rupert Bear  or indeed anyone other than local food banks.",False
