Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
" Helping homeless people and struggling families ","Dukinfield, North West England, United Kingdom",https://www.gofundme.com/f/helping-homeless-people-and-struggling-families,4500,100,2021-10-28,2021-10-24,,,5,"2021-10-28 10/2021-10-27 10/2021-10-26 20/2021-10-25 50/2021-10-24 10","Looking to help support three local charities in towns where i've previously or currently work - The Macari Foundation in Stoke on Trent  Barnabus Charity in Manchester and The Trussel Trust in Widnes. Aiming to raise £1 500 for each organisation to help homelessness and people in need  particularly through these difficult times.Will be cycling from Edinburgh Castle to White Cliffs of Dover and cycling a total of 550 miles. There will be daily stories  videos and up to date content of my trainingThen on the route  will upload videos on daily basis as travel the length of the country on my bike.Looking to cycle in May 2022 to help raise money for 3 incredibly worth causesAny donation would be gratefully received to help make a huge difference to three amazing communitiesIf you enjoyed the story last year on Social Media or my Dad pinching my Lucozade then please donate and follow story again for 2022 :)Marc",False
" Homeless family needing funds for housing ","Winchester, South East England, United Kingdom",https://www.gofundme.com/f/homeless-family-of-4-living-in-a-2-berth-caravan,1500,275,2021-10-24,2021-10-09,,,20,"2021-10-24 25/2021-10-19 20/2021-10-14 20/2021-10-14 10/2021-10-13 20/2021-10-13 5/2021-10-13 20/2021-10-13 5/2021-10-13 10/2021-10-13 10/2021-10-13 10/2021-10-13 20/2021-10-10 5/2021-10-10 5/2021-10-09 20/2021-10-09 5/2021-10-09 10/2021-10-09 10/2021-10-09 40/2021-10-09 5","We were in private rent and given notice but were unable to secure another home as we did not have the funds and as we were on council list and with George's medical issues we were hoping they could help. Unfortunately this had not happened by time we were to be out and we have had to move into our caravan and I thank god we had it. We are in a caravan park but it's an hour away from kids school and takes us 2 hours twice a day there and back costing alot of petrol as well  it's not ideal and a situation I do not want my children to be in especially with winter coming in. We need to get a private rent and council will then help with some of the rent but we do not have the deposit and first month rent to pay upfront and we are in need of purchasing some second hand furniture as not everything in the previous home was ours. I hate being in this situation but for my children I am in need of help. Thank you for all your support and taking time to read this.",False
" We want to help and support the homeless. ","Capital City Academy, Greater London, United Kingdom",https://www.gofundme.com/f/we-want-to-help-and-support-the-homeless,50,30,2021-08-19,2021-08-16,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",5,"2021-08-19 5/2021-08-18 5/2021-08-17 5/2021-08-16 10/2021-08-16 5","The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org. Hi friends  join me in making a difference by supporting a good cause! I'm raising money for The Trussell Trust and any donation will help make an impact. Thank you in advance for your contribution to this cause which means so much to me.",False
" Dignity packs for the homeless ","Clerk To The Justices, West Midlands, United Kingdom",https://www.gofundme.com/f/dignity-packs-and-sanitary-protection-for-homeless,1000,60,2021-10-18,2021-09-21,,,3,"2021-10-18 20/2021-09-22 20/2021-09-21 20","Hi everyone  my name is Paola and I am appealing to you to in the hope that you could help me raise funds to create dignity packs for the homeless. These would include basics such as socks  underwear and toiletries this winter. Last year I managed to donate 50 of these packs for the homeless in the Wolverhampton area. This year  I would like to expand further and help more in need and given the current global economic situation  your help is needed more than ever. If you could make a donation to help this worthy  so needed cause  it would be so greatly appreciated. Thank you so much!  ",False
